pos_x,pos_y,disp_x,disp_y,disp_xy_indi
6.0,702.0,4.212803840637207,-2.04071044921875,4.68104852968202
6.0,708.0,3.773514747619629,-1.78240966796875,4.173295792892148
6.0,714.0,0.49662303924560547,-1.03509521484375,1.1480664383658166
6.0,720.0,-1.8540515899658203,-3.1605224609375,3.664206534073266
6.0,726.0,-1.6153912544250488,-3.2850341796875,3.660729226067951
6.0,732.0,-1.6113734245300293,-3.8160400390625,4.142304418196441
6.0,738.0,-1.277942180633545,-4.1219482421875,4.315506172897339
6.0,744.0,-1.0309877395629883,-4.22906494140625,4.352921547393273
6.0,750.0,0.048348426818847656,-4.3431396484375,4.343408750763123
6.0,756.0,-0.11011123657226562,-4.17523193359375,4.176683634622148
6.0,762.0,-0.2821540832519531,-3.30169677734375,3.313730908842457
6.0,768.0,-0.1286182403564453,-3.32147216796875,3.3239614941126225
6.0,774.0,-0.10890865325927734,-3.278076171875,3.279884827759872
6.0,780.0,2.186899185180664,-1.6290283203125,2.726950918979661
6.0,786.0,1.3672370910644531,-1.16192626953125,1.7942714173193515
6.0,792.0,1.1816225051879883,-1.32086181640625,1.772260613681508
6.0,798.0,0.7435207366943359,-1.55987548828125,1.7280146483277148
6.0,804.0,1.3122453689575195,-1.71881103515625,2.1624752675869745
6.0,810.0,1.4071645736694336,-1.64080810546875,2.1615650294086057
6.0,816.0,1.4798011779785156,-1.2843017578125,1.9593985126734377
6.0,822.0,0.7495937347412109,1.70263671875,1.8603393677496167
6.0,828.0,1.4912824630737305,0.24945068359375,1.512001662769139
6.0,834.0,-0.3439927101135254,1.31781005859375,1.3619670829877317
6.0,840.0,-0.5837244987487793,0.41754150390625,0.7176873956840866
6.0,846.0,-0.717616081237793,-0.178466796875,0.7394749743148237
6.0,852.0,-0.956263542175293,-0.1978759765625,0.9765218196201257
6.0,858.0,-1.117037296295166,-0.53399658203125,1.2381133514082916
6.0,864.0,-0.3712577819824219,-1.3399658203125,1.3904462378273597
6.0,870.0,-0.5722198486328125,-0.6419677734375,0.8599756841339529
6.0,876.0,-0.26247692108154297,-0.58514404296875,0.6413171486263726
6.0,882.0,1.6857585906982422,-1.44403076171875,2.21968620910771
6.0,888.0,2.106898307800293,-1.0648193359375,2.3606907246816804
6.0,894.0,1.4673442840576172,-1.37652587890625,2.011945014968149
6.0,900.0,1.7192206382751465,-1.3624267578125,2.193610328539388
6.0,906.0,-0.14962339401245117,-2.253173828125,2.2581362801618665
6.0,912.0,-0.5365495681762695,-1.91217041015625,1.9860214290352616
6.0,918.0,-0.21065950393676758,-1.95074462890625,1.9620861433192651
6.0,924.0,0.31208229064941406,-2.66302490234375,2.681249146692624
6.0,930.0,0.43506860733032227,-2.76617431640625,2.800179466003908
6.0,936.0,1.1089239120483398,-1.1304931640625,1.5835804484473268
6.0,942.0,1.0773820877075195,0.36761474609375,1.1383728582756116
6.0,948.0,1.2983794212341309,-0.51531982421875,1.3969050227975846
6.0,954.0,0.569373607635498,-0.547119140625,0.7896364094379771
6.0,960.0,1.0422825813293457,-0.0167236328125,1.0424167397145019
6.0,966.0,-0.006843090057373047,-0.53070068359375,0.5307448006795797
6.0,972.0,-0.3601827621459961,-1.8328857421875,1.8679405145939048
6.0,978.0,-0.6541814804077148,-1.39996337890625,1.5452672492442963
6.0,984.0,-0.6422791481018066,-1.279052734375,1.431257629289202
6.0,990.0,0.4098339080810547,-3.1563720703125,3.182867964346276
6.0,996.0,0.35903215408325195,-2.58221435546875,2.607054864258624
6.0,1002.0,0.948936939239502,-2.4552001953125,2.632202369445741
6.0,1008.0,1.5692238807678223,-2.26318359375,2.753990480555659
6.0,1014.0,-0.3158450126647949,-0.369873046875,0.48637860030003416
6.0,1020.0,1.9880099296569824,1.3126220703125,2.3822594694714163
6.0,1026.0,3.012174606323242,1.288818359375,3.2763163190450104
6.0,1032.0,3.2305660247802734,0.9625244140625,3.370906419367197
6.0,1038.0,3.685108184814453,0.66552734375,3.7447228173878777
6.0,1044.0,3.8932857513427734,0.3890380859375,3.912674861768938
6.0,1050.0,4.122179985046387,1.1201171875,4.271654286438679
6.0,1056.0,4.289817810058594,1.088623046875,4.425792243393641
6.0,1062.0,4.346189498901367,0.52392578125,4.3776547813434235
12.0,0.0,0.8610029220581055,1.1405636072158813,1.429059611736998
12.0,6.0,0.7675991058349609,1.0376348495483398,1.2906953429356742
12.0,12.0,3.0608367919921875,-2.0180702209472656,3.666241847435487
